station,date,PM 2.5,PM 10,TSP,,,,,,,,,,,,,,,
TU,11/11/2021,37.4,76.9,174.4,,,,,,,,,,,,,,,
TU,11/12/2021,44,80.1,165.3,,,,,,,,,,,,,,,
TU,11/13/2021,49.6,87.9,167.6,,,,,,,,,,,,,,,
TU,11/14/2021,41.5,80.9,177.1,,,,,,,,,,,,,,,
TU,11/15/2021,46.4,83.5,165.6,,,,,,,,,,,,,,,
TU,11/16/2021,44.8,73.4,134.5,,,,,,,,,,,,,,,
TU,11/17/2021,45.4,84.8,176.1,,,,,,,,,,,,,,,
TU,11/18/2021,65.5,123.6,227.8,,,,,,,,,,,,,,,
TU,11/19/2021,63.6,117.1,203.6,,,,,,,,,,,,,,,
TU,11/20/2021,59.6,100.5,194.6,,,,,,,,,,,,,,,
TU,11/21/2021,50.8,81.3,159.3,,,,,,,,,,,,,,,
TU,11/22/2021,53.9,84.9,157.1,,,,,,,,,,,,,,,
TU,11/23/2021,75.8,103.8,164.1,,,,,,,,,,,,,,,
TU,11/24/2021,91.5,117.5,157.9,,,,,,,,,,,,,,,
TU,11/25/2021,87.7,123.8,185.3,,,,,,,,,,,,,,,
TU,11/26/2021,81.3,118.8,177.9,,,,,,,,,,,,,,,
TU,11/27/2021,84.3,123.1,192.7,,,,,,,,,,,,,,,
TU,11/28/2021,73.3,116.8,203.7,,,,,,,,,,,,,,,
TU,11/29/2021,60.9,106.1,196,,,,,,,,,,,,,,,
TU,11/30/2021,62.5,108.9,189.8,,,,,,,,,,,,,,,
TU,12/1/2021,58.7,113.2,215.5,,,,,,,,,,,,,,,
TU,12/2/2021,55.3,115.4,237,,,,,,,,,,,,,,,
TU,12/3/2021,53.9,98.2,209.2,,,,,,,,,,,,,,,
TU,12/4/2021,59,86.9,121.3,,,,,,,,,,,,,,,
TU,12/5/2021,36.6,59.4,105.9,,,,,,,,,,,,,,,
TU,12/6/2021,63.4,118,206.2,,,,,,,,,,,,,,,
TU,12/7/2021,75.3,117.8,221.8,,,,,,,,,,,,,,,
TU,12/8/2021,67.9,117.5,206.7,,,,,,,,,,,,,,,
TU,12/9/2021,69,109.5,178.5,,,,,,,,,,,,,,,
TU,12/10/2021,82.6,132.2,217.1,,,,,,,,,,,,,,,
TU,12/11/2021,72.6,120.4,202.4,,,,,,,,,,,,,,,
TU,12/12/2021,68.4,116.7,197.5,,,,,,,,,,,,,,,
TU,12/13/2021,66.1,117.3,205.7,,,,,,,,,,,,,,,
TU,12/14/2021,72.4,124.8,210.3,,,,,,,,,,,,,,,
TU,12/15/2021,93,154.7,255.6,,,,,,,,,,,,,,,
TU,12/16/2021,82.7,140.1,232.7,,,,,,,,,,,,,,,
TU,12/17/2021,91,151.7,272.2,,,,,,,,,,,,,,,
TU,12/18/2021,91.2,139.9,227.5,,,,,,,,,,,,,,,
TU,12/19/2021,97.1,139.4,218.6,,,,,,,,,,,,,,,
TU,12/20/2021,96.8,145.5,229.5,,,,,,,,,,,,,,,
TU,12/21/2021,99.5,150.8,238.4,,,,,,,,,,,,,,,
TU,12/22/2021,100.7,151.8,227.5,,,,,,,,,,,,,,,
TU,12/23/2021,91.6,130.3,179.1,,,,,,,,,,,,,,,
TU,12/24/2021,101.2,145.8,189.3,,,,,,,,,,,,,,,
TU,12/25/2021,101.8,150.3,208.5,,,,,,,,,,,,,,,
TU,12/26/2021,102.2,167.2,234.9,,,,,,,,,,,,,,,
TU,12/27/2021,107.6,176.7,248.7,,,,,,,,,,,,,,,
TU,12/28/2021,126.2,201.7,277.6,,,,,,,,,,,,,,,
TU,12/29/2021,72.2,76,76.2,,,,,,,,,,,,,,,
TU,12/30/2021,106.9,125.3,152.6,,,,,,,,,,,,,,,
TU,12/31/2021,86.3,112.6,158.3,,,,,,,,,,,,,,,
Simara,1/1/2021,76.68759468,,150.6340783,,,,,,,,,,,,,,,
Simara,1/2/2021,56.48020833,,135.7959026,,,,,,,,,,,,,,,
Simara,1/3/2021,55.58083339,,119.8963195,,,,,,,,,,,,,,,
Simara,1/4/2021,54.78863635,,101.2815153,,,,,,,,,,,,,,,
Simara,1/7/2021,150.5820708,,212.445541,,,,,,,,,,,,,,,
Simara,1/8/2021,158.9631038,,232.4918021,,,,,,,,,,,,,,,
Simara,1/9/2021,134.7229011,,220.670887,,,,,,,,,,,,,,,
Simara,1/10/2021,184.9848442,,257.5327095,,,,,,,,,,,,,,,
Simara,3/18/2021,202.8302085,,458.7834726,,,,,,,,,,,,,,,
Simara,3/19/2021,188.6761109,,422.289375,,,,,,,,,,,,,,,
Simara,3/20/2021,172.2038192,,413.3264579,,,,,,,,,,,,,,,
Simara,3/21/2021,199.5247096,,431.269149,,,,,,,,,,,,,,,
Simara,3/22/2021,284.7589585,,464.9133495,,,,,,,,,,,,,,,
Simara,3/23/2021,203.350903,,397.3227402,,,,,,,,,,,,,,,
Simara,3/24/2021,150.6454861,,428.2024848,,,,,,,,,,,,,,,
Simara,3/25/2021,156.3061805,,537.410691,,,,,,,,,,,,,,,
Simara,3/26/2021,225.443125,,506.1286112,,,,,,,,,,,,,,,
Simara,3/27/2021,230.1965972,,371.1374561,,,,,,,,,,,,,,,
Simara,4/3/2021,146.8258232,248.9807291,422.1783926,,,,,,,,,,,,,,,
Simara,4/4/2021,175.0390975,267.8295139,398.1982873,,,,,,,,,,,,,,,
Simara,4/5/2021,188.6722918,339.9648616,591.9088886,,,,,,,,,,,,,,,
Simara,4/6/2021,137.8063196,236.4782637,387.0368753,,,,,,,,,,,,,,,
Simara,4/7/2021,137.3891665,252.0900694,431.9049303,,,,,,,,,,,,,,,
Simara,4/8/2021,83.73861119,192.0960417,374.8105555,,,,,,,,,,,,,,,
Simara,4/9/2021,66.78653253,164.3157304,378.2975196,,,,,,,,,,,,,,,
Simara,4/10/2021,61.66305554,140.5327082,311.7721266,,,,,,,,,,,,,,,
Simara,4/11/2021,83.59152767,177.3893056,345.9619149,,,,,,,,,,,,,,,
Simara,4/12/2021,108.358261,213.7307249,398.402971,,,,,,,,,,,,,,,
Simara,4/13/2021,107.9673408,229.3514603,448.0949928,,,,,,,,,,,,,,,
Simara,4/14/2021,90.40173609,209.8157639,455.7420835,,,,,,,,,,,,,,,
Simara,4/15/2021,55.95093364,160.4816281,446.8507568,,,,,,,,,,,,,,,
Simara,4/16/2021,56.53702893,126.9058696,328.0902059,,,,,,,,,,,,,,,
Simara,4/17/2021,42.42210142,69.08934786,134.6542755,,,,,,,,,,,,,,,
Simara,4/18/2021,36.18245068,78.43519046,199.3498091,,,,,,,,,,,,,,,
Simara,4/19/2021,50.82534719,96.38937498,205.2531941,,,,,,,,,,,,,,,
Simara,4/20/2021,61.77833337,134.6807639,284.0987504,,,,,,,,,,,,,,,
Simara,4/21/2021,76.23541665,152.6568056,283.721875,,,,,,,,,,,,,,,
Simara,4/23/2021,38.02048611,72.3860417,125.2679863,,,,,,,,,,,,,,,
Simara,4/24/2021,45.86836,110.3275376,213.6419497,,,,,,,,,,,,,,,
Simara,4/26/2021,54.46555554,139.1531942,266.9662502,,,,,,,,,,,,,,,
Simara,4/27/2021,58.55833329,139.2827085,255.9146407,,,,,,,,,,,,,,,
Simara,4/28/2021,66.6340278,156.1248612,286.0779155,,,,,,,,,,,,,,,
Simara,4/29/2021,54.39180561,122.0336112,294.9614956,,,,,,,,,,,,,,,
Simara,4/30/2021,54.76589284,137.3989167,272.9077503,,,,,,,,,,,,,,,
Simara,5/1/2021,50.93722223,115.4807936,269.4067463,,,,,,,,,,,,,,,
Simara,5/3/2021,36.40465279,61.63388887,122.2416667,,,,,,,,,,,,,,,
Simara,5/4/2021,40.78729164,55.07611111,81.75409732,,,,,,,,,,,,,,,
Simara,5/5/2021,30.07801084,33.88327095,35.0428025,,,,,,,,,,,,,,,
Simara,5/6/2021,27.36798611,34.45777777,49.14666673,,,,,,,,,,,,,,,
Simara,5/7/2021,22.99716665,28.08966671,31.74841671,,,,,,,,,,,,,,,
Simara,5/8/2021,20.49701387,35.16090281,67.81833348,,,,,,,,,,,,,,,
Simara,5/9/2021,32.49795452,44.02222572,59.8924974,,,,,,,,,,,,,,,
Simara,5/10/2021,34.47194443,62.37590277,121.6436809,,,,,,,,,,,,,,,
Simara,5/11/2021,37.60416668,61.52090282,111.5070834,,,,,,,,,,,,,,,
Simara,5/13/2021,23.54499997,31.69772731,40.62878788,,,,,,,,,,,,,,,
Simara,5/14/2021,24.28090278,38.90798612,66.6129862,,,,,,,,,,,,,,,
Simara,5/15/2021,32.83888891,59.03027776,101.0000696,,,,,,,,,,,,,,,
Simara,5/16/2021,33.17097222,64.01041666,108.9523612,,,,,,,,,,,,,,,
Simara,5/17/2021,52.98354172,91.80590275,148.4621529,,,,,,,,,,,,,,,
Simara,5/18/2021,65.44881948,105.5217361,172.0765276,,,,,,,,,,,,,,,
Simara,5/19/2021,74.44777771,103.9804861,138.8067362,,,,,,,,,,,,,,,
Simara,5/21/2021,23.38506944,31.75215278,39.63861105,,,,,,,,,,,,,,,
Simara,5/22/2021,28.89520833,42.57166671,64.39131951,,,,,,,,,,,,,,,
Simara,5/24/2021,33.1209028,62.8608333,111.61375,,,,,,,,,,,,,,,
Simara,5/25/2021,26.86309499,40.74044028,53.96089571,,,,,,,,,,,,,,,
Simara,5/26/2021,15.02124999,19.10118057,23.57972223,,,,,,,,,,,,,,,
Simara,5/27/2021,17.60599208,24.49040568,28.82167163,,,,,,,,,,,,,,,
Simara,5/29/2021,25.27861111,32.43381946,35.86194445,,,,,,,,,,,,,,,
Simara,5/30/2021,28.54904659,37.80876356,49.77891354,,,,,,,,,,,,,,,
Simara,5/31/2021,29.07098537,41.06654526,53.79407404,,,,,,,,,,,,,,,
Simara,6/2/2021,31.09319443,,68.5447917,,,,,,,,,,,,,,,
Simara,6/3/2021,30.00972222,,90.62381956,,,,,,,,,,,,,,,
Simara,6/4/2021,37.56451391,,107.4122223,,,,,,,,,,,,,,,
Simara,6/5/2021,43.01090282,,129.6420138,,,,,,,,,,,,,,,
Simara,6/6/2021,36.8807639,,129.1975695,,,,,,,,,,,,,,,
Simara,6/7/2021,42.70285222,,127.4935163,,,,,,,,,,,,,,,
Simara,6/8/2021,37.82611109,,87.65916678,,,,,,,,,,,,,,,
Simara,6/9/2021,29.48562498,,51.39638887,,,,,,,,,,,,,,,
Simara,6/10/2021,30.0659028,,51.01076389,,,,,,,,,,,,,,,
Simara,6/11/2021,23.5736111,,44.18013895,,,,,,,,,,,,,,,
Simara,6/12/2021,14.49229169,,25.47644607,,,,,,,,,,,,,,,
Simara,6/13/2021,11.36993056,,20.28326389,,,,,,,,,,,,,,,
Simara,6/14/2021,11.53746033,,22.70984129,,,,,,,,,,,,,,,
Simara,6/16/2021,8.51649808,,14.01340431,,,,,,,,,,,,,,,
Simara,10/28/2021,64.19576384,,109.4002778,,,,,,,,,,,,,,,
Simara,10/29/2021,73.0150694,,124.2150695,,,,,,,,,,,,,,,
Simara,10/30/2021,97.26548615,,140.708264,,,,,,,,,,,,,,,
Simara,10/31/2021,111.8147322,,151.0079911,,,,,,,,,,,,,,,
Simara,11/1/2021,103.3475001,123.8236111,144.3686113,,,,,,,,,,,,,,,
Simara,11/2/2021,81.43710265,98.69299368,112.6539552,,,,,,,,,,,,,,,
Simara,11/3/2021,89.55369557,104.9781885,122.0668117,,,,,,,,,,,,,,,
Simara,11/4/2021,116.6431883,134.7315219,154.3739132,,,,,,,,,,,,,,,
Simara,11/5/2021,117.0743749,129.785139,140.0213195,,,,,,,,,,,,,,,
Simara,11/6/2021,114.8030556,130.5204167,144.6842361,,,,,,,,,,,,,,,
Simara,11/7/2021,120.4201587,132.9103176,145.1655556,,,,,,,,,,,,,,,
Simara,11/9/2021,67.14219747,77.28357631,91.75679071,,,,,,,,,,,,,,,
Simara,11/10/2021,60.17493053,70.38222224,88.09229158,,,,,,,,,,,,,,,
Simara,11/11/2021,66.68388889,76.4177777,95.05694441,,,,,,,,,,,,,,,
Simara,11/12/2021,101.262222,115.679375,137.169236,,,,,,,,,,,,,,,
Simara,11/13/2021,107.7865277,122.2784028,140.6086805,,,,,,,,,,,,,,,
Simara,11/14/2021,88.9822223,101.6036111,113.4279166,,,,,,,,,,,,,,,
Simara,11/15/2021,75.69334747,92.100625,109.2516668,,,,,,,,,,,,,,,
Simara,11/16/2021,71.88472214,86.20673603,102.6197221,,,,,,,,,,,,,,,
Simara,11/17/2021,54.94708334,63.90159718,72.98180561,,,,,,,,,,,,,,,
Simara,11/18/2021,92.39027784,105.0829861,121.4183333,,,,,,,,,,,,,,,
Simara,11/19/2021,75.15729171,87.06604164,99.22868072,,,,,,,,,,,,,,,
Simara,11/20/2021,82.67066922,107.8042676,132.0620835,,,,,,,,,,,,,,,
Simara,11/21/2021,150.7491668,171.5465972,196.793611,,,,,,,,,,,,,,,
Simara,11/22/2021,161.8156248,182.3593053,198.4868056,,,,,,,,,,,,,,,
Simara,11/23/2021,173.1398612,191.7963194,204.0835419,,,,,,,,,,,,,,,
Simara,11/24/2021,172.1194446,191.8073612,203.281528,,,,,,,,,,,,,,,
Simara,11/25/2021,152.8279168,167.7098611,176.3181945,,,,,,,,,,,,,,,
Simara,11/26/2021,118.4046529,132.2761112,140.1379169,,,,,,,,,,,,,,,
Simara,11/27/2021,90.36479175,99.85993054,104.3918055,,,,,,,,,,,,,,,
Simara,11/28/2021,53.50465275,65.44638892,76.74861116,,,,,,,,,,,,,,,
Simara,11/29/2021,47.73819451,58.51430558,72.27236103,,,,,,,,,,,,,,,
Simara,11/30/2021,53.34395831,64.84743058,75.57770822,,,,,,,,,,,,,,,
Simara,12/1/2021,26.11347222,33.93965279,43.2410417,,,,,,,,,,,,,,,
Simara,12/2/2021,26.35569445,36.00631947,44.71277769,,,,,,,,,,,,,,,
Simara,12/3/2021,31.30749995,41.06979166,50.22020833,,,,,,,,,,,,,,,
Simara,12/4/2021,26.29715277,37.94041665,47.86347218,,,,,,,,,,,,,,,
Simara,12/5/2021,19.01041666,27.49236113,33.36409718,,,,,,,,,,,,,,,
Simara,12/6/2021,23.32409725,33.77493052,40.39076388,,,,,,,,,,,,,,,
Simara,12/7/2021,25.91958333,35.66895828,42.71173611,,,,,,,,,,,,,,,
Simara,12/8/2021,31.58090276,40.60784722,53.45125003,,,,,,,,,,,,,,,
Simara,12/9/2021,45.44854167,57.48013889,70.19194452,,,,,,,,,,,,,,,
Simara,12/10/2021,43.43472223,54.89027775,65.81812499,,,,,,,,,,,,,,,
Simara,12/11/2021,85.7856944,105.8556943,127.2765972,,,,,,,,,,,,,,,
Simara,12/12/2021,101.2507639,118.4340278,131.9310418,,,,,,,,,,,,,,,
Simara,12/13/2021,88.37076383,99.5236111,109.8505556,,,,,,,,,,,,,,,
Simara,12/14/2021,44.16430553,58.97965278,73.21819463,,,,,,,,,,,,,,,
Simara,12/15/2021,40.78099208,51.10952656,62.0154231,,,,,,,,,,,,,,,
Simara,12/16/2021,31.08451388,43.14888885,57.50611117,,,,,,,,,,,,,,,
Simara,12/17/2021,36.11312101,50.05402128,61.60664177,,,,,,,,,,,,,,,
Simara,12/18/2021,74.57451398,94.68777785,124.7257637,,,,,,,,,,,,,,,
Simara,12/19/2021,122.7921528,153.325278,187.0372918,,,,,,,,,,,,,,,
Simara,12/20/2021,125.1489583,150.9597223,203.7152081,,,,,,,,,,,,,,,
Simara,12/21/2021,60.39420293,77.96166664,103.5214494,,,,,,,,,,,,,,,
Simara,12/22/2021,45.39194446,55.92340282,65.66506952,,,,,,,,,,,,,,,
Simara,12/23/2021,47.40694441,61.16138891,79.61979166,,,,,,,,,,,,,,,
Simara,12/24/2021,43.83136999,52.71226938,60.19720453,,,,,,,,,,,,,,,
Simara,12/25/2021,41.91513884,49.79201383,54.43562492,,,,,,,,,,,,,,,
Simara,12/26/2021,52.29229169,60.07652778,64.44895831,,,,,,,,,,,,,,,
Simara,12/27/2021,111.4092361,120.355764,127.9180558,,,,,,,,,,,,,,,
Simara,12/28/2021,86.80097216,94.98625009,98.8295834,,,,,,,,,,,,,,,
Simara,12/29/2021,51.10805555,53.25784725,54.03090276,,,,,,,,,,,,,,,
Simara,12/30/2021,24.593125,26.94236111,31.37951393,,,,,,,,,,,,,,,
Simara,12/31/2021,74.14437493,80.97569448,85.35187498,,,,,,,,,,,,,,,
Janakpur,1/18/2021,102.9362025,,,,,,,,,,,,,,,,,
Janakpur,1/19/2021,109.8351389,,,,,,,,,,,,,,,,,
Janakpur,1/20/2021,77.77506943,,,,,,,,,,,,,,,,,
Janakpur,1/21/2021,91.67159718,,,,,,,,,,,,,,,,,
Janakpur,1/22/2021,109.8077252,,,,,,,,,,,,,,,,,
Janakpur,1/23/2021,124.0093056,,,,,,,,,,,,,,,,,
Janakpur,1/24/2021,113.7014799,,,,,,,,,,,,,,,,,
Janakpur,1/25/2021,86.65097221,,,,,,,,,,,,,,,,,
Janakpur,1/26/2021,102.4286805,,,,,,,,,,,,,,,,,
Janakpur,1/27/2021,106.1270833,,,,,,,,,,,,,,,,,
Janakpur,1/28/2021,104.575486,,,,,,,,,,,,,,,,,
Janakpur,1/29/2021,112.3995138,,,,,,,,,,,,,,,,,
Janakpur,1/30/2021,90.57534707,,,,,,,,,,,,,,,,,
Janakpur,1/31/2021,81.05298618,,,,,,,,,,,,,,,,,
Janakpur,2/1/2021,124.9763195,126.1,126.6,,,,,,,,,,,,,,,
Janakpur,2/2/2021,132.5726387,133.9,134.5,,,,,,,,,,,,,,,
Janakpur,2/3/2021,125.8873611,127.1,127.7,,,,,,,,,,,,,,,
Janakpur,2/4/2021,111.6597221,113,113.8,,,,,,,,,,,,,,,
Janakpur,2/5/2021,81.44958336,82.5,84.1,,,,,,,,,,,,,,,
Janakpur,2/6/2021,58.67607633,59.2,59.8,,,,,,,,,,,,,,,
Janakpur,2/7/2021,46.58173612,47.1,47.3,,,,,,,,,,,,,,,
Janakpur,2/8/2021,80.20604164,81,82.1,,,,,,,,,,,,,,,
Janakpur,2/9/2021,94.67784726,95.4,96.5,,,,,,,,,,,,,,,
Janakpur,2/10/2021,102.2975694,103.1,103.5,,,,,,,,,,,,,,,
Janakpur,2/11/2021,98.53902788,99.5,99.9,,,,,,,,,,,,,,,
Janakpur,2/12/2021,99.69944456,100.5,100.9,,,,,,,,,,,,,,,
Janakpur,2/13/2021,110.7482639,111.9,112.5,,,,,,,,,,,,,,,
Janakpur,2/14/2021,105.6063194,106.7,107.1,,,,,,,,,,,,,,,
Janakpur,2/15/2021,102.0279861,103,103.3,,,,,,,,,,,,,,,
Janakpur,2/16/2021,103.9684723,105,106,,,,,,,,,,,,,,,
Janakpur,2/17/2021,100.8925432,101.6,102,,,,,,,,,,,,,,,
Janakpur,2/18/2021,84.41180551,85.2,86.6,,,,,,,,,,,,,,,
Janakpur,2/19/2021,48.6749901,49.1,49.2,,,,,,,,,,,,,,,
Janakpur,2/20/2021,63.55895839,64.3,65,,,,,,,,,,,,,,,
Janakpur,2/21/2021,73.5030775,74.5,75.7,,,,,,,,,,,,,,,
Janakpur,2/22/2021,78.67166666,79.5,80.4,,,,,,,,,,,,,,,
Janakpur,2/23/2021,82.95326392,83.9,84.9,,,,,,,,,,,,,,,
Janakpur,2/24/2021,85.69724329,87.5,91.1,,,,,,,,,,,,,,,
Janakpur,2/25/2021,82.71756946,83.4,83.9,,,,,,,,,,,,,,,
Janakpur,2/26/2021,69.18986121,69.9,70.5,,,,,,,,,,,,,,,
Janakpur,2/27/2021,57.31319443,58,58.5,,,,,,,,,,,,,,,
Janakpur,2/28/2021,56.36361108,57.3,58.4,,,,,,,,,,,,,,,
Janakpur,3/1/2021,55.37041661,56,56.9,,,,,,,,,,,,,,,
Janakpur,3/2/2021,30.81243056,31.3,31.9,,,,,,,,,,,,,,,
Janakpur,3/3/2021,56.30125,57.1,58,,,,,,,,,,,,,,,
Janakpur,3/4/2021,49.56153724,50.5,51.4,,,,,,,,,,,,,,,
Janakpur,3/5/2021,60.92505951,62.3,64,,,,,,,,,,,,,,,
Janakpur,3/6/2021,46.93430557,48,48.8,,,,,,,,,,,,,,,
Janakpur,3/7/2021,42.77937492,43.4,43.9,,,,,,,,,,,,,,,
Janakpur,3/8/2021,30.4942361,30.9,31,,,,,,,,,,,,,,,
Janakpur,3/9/2021,37.49256943,38.1,38.3,,,,,,,,,,,,,,,
Janakpur,3/10/2021,42.43305561,43.4,44.2,,,,,,,,,,,,,,,
Janakpur,3/11/2021,30.44479166,31.4,32.2,,,,,,,,,,,,,,,
Janakpur,3/12/2021,34.02562493,35,35.9,,,,,,,,,,,,,,,
Janakpur,3/13/2021,37.93923611,38.8,39.6,,,,,,,,,,,,,,,
Janakpur,3/14/2021,37.97833338,38.8,39.8,,,,,,,,,,,,,,,
Janakpur,3/15/2021,54.80458333,56.2,57.8,,,,,,,,,,,,,,,
Janakpur,3/16/2021,42.95861113,44.2,45.5,,,,,,,,,,,,,,,
Janakpur,3/17/2021,46.14027771,47.9,50.5,,,,,,,,,,,,,,,
Janakpur,3/18/2021,47.96291662,49.7,52.1,,,,,,,,,,,,,,,
Janakpur,3/19/2021,48.79409723,50.3,52.4,,,,,,,,,,,,,,,
Janakpur,3/20/2021,63.13486112,64.6,71.7,,,,,,,,,,,,,,,
Janakpur,3/21/2021,46.48287389,47.5,49.7,,,,,,,,,,,,,,,
Janakpur,3/22/2021,49.32229164,50.3,53,,,,,,,,,,,,,,,
Janakpur,3/23/2021,53.08822731,54,57.4,,,,,,,,,,,,,,,
Janakpur,3/24/2021,35.15562499,36.5,41.6,,,,,,,,,,,,,,,
Janakpur,3/25/2021,27.1800248,28.3,34.1,,,,,,,,,,,,,,,
Janakpur,3/26/2021,33.54338294,34.2,35.5,,,,,,,,,,,,,,,
Janakpur,3/27/2021,53.1498088,53.9,55.5,,,,,,,,,,,,,,,
Janakpur,3/28/2021,58.15430553,59.2,63.3,,,,,,,,,,,,,,,
Janakpur,3/29/2021,56.38895838,57.5,60.2,,,,,,,,,,,,,,,
Janakpur,3/30/2021,45.42027777,46.4,49.3,,,,,,,,,,,,,,,
Janakpur,3/31/2021,28.28118052,28.8,29.6,,,,,,,,,,,,,,,
Janakpur,4/1/2021,29.40465276,29.8,30.3,,,,,,,,,,,,,,,
Janakpur,4/2/2021,37.29194443,37.7,38.7,,,,,,,,,,,,,,,
Janakpur,4/3/2021,47.44951387,48.4,51.2,,,,,,,,,,,,,,,
Janakpur,4/4/2021,55.37034727,56.3,57.8,,,,,,,,,,,,,,,
Janakpur,4/5/2021,39.81911175,40.3,42.7,,,,,,,,,,,,,,,
Janakpur,4/6/2021,34.32874997,34.9,35.8,,,,,,,,,,,,,,,
Janakpur,4/7/2021,29.94090278,30.8,34.2,,,,,,,,,,,,,,,
Janakpur,4/8/2021,27.89187503,28.4,33.2,,,,,,,,,,,,,,,
Janakpur,4/9/2021,23.88986113,24.2,24.9,,,,,,,,,,,,,,,
Janakpur,4/10/2021,23.98909722,24.4,25.2,,,,,,,,,,,,,,,
Janakpur,4/11/2021,30.06694442,30.5,30.8,,,,,,,,,,,,,,,
Janakpur,4/12/2021,38.56770827,39.1,40.3,,,,,,,,,,,,,,,
Janakpur,4/13/2021,44.52333335,45.5,48.5,,,,,,,,,,,,,,,
Janakpur,4/14/2021,29.14916664,30.2,33.4,,,,,,,,,,,,,,,
Janakpur,4/15/2021,15.45069445,15.8,17.6,,,,,,,,,,,,,,,
Janakpur,4/16/2021,15.15895833,15.7,16.7,,,,,,,,,,,,,,,
Janakpur,4/17/2021,10.57263889,10.6,10.7,,,,,,,,,,,,,,,
Janakpur,4/18/2021,10.06645834,10.2,10.4,,,,,,,,,,,,,,,
Janakpur,4/19/2021,15.71363593,16.1,16.4,,,,,,,,,,,,,,,
Janakpur,4/20/2021,20.23439095,20.7,21.7,,,,,,,,,,,,,,,
Janakpur,4/21/2021,18.02493054,18.3,18.8,,,,,,,,,,,,,,,
Janakpur,4/22/2021,16.40743055,16.5,16.6,,,,,,,,,,,,,,,
Janakpur,4/23/2021,20.65577921,21,21.6,,,,,,,,,,,,,,,
Janakpur,4/24/2021,27.83208332,28.3,28.9,,,,,,,,,,,,,,,
Janakpur,4/25/2021,20.96493055,21.4,21.9,,,,,,,,,,,,,,,
Janakpur,4/26/2021,24.42791664,25.1,26.4,,,,,,,,,,,,,,,
Janakpur,4/27/2021,26.80180557,27.5,28.7,,,,,,,,,,,,,,,
Janakpur,4/28/2021,25.89520833,26.4,27.4,,,,,,,,,,,,,,,
Janakpur,4/29/2021,14.30534724,14.6,15.2,,,,,,,,,,,,,,,
Janakpur,4/30/2021,17.91930556,18.3,18.9,,,,,,,,,,,,,,,
Janakpur,5/1/2021,12.0001389,12.2,13.1,,,,,,,,,,,,,,,
Janakpur,5/2/2021,12.41958333,12.5,12.7,,,,,,,,,,,,,,,
Janakpur,5/3/2021,15.13979898,15.4,15.7,,,,,,,,,,,,,,,
Janakpur,5/4/2021,14.20944444,14.3,14.4,,,,,,,,,,,,,,,
Janakpur,5/5/2021,10.60340278,10.7,10.7,,,,,,,,,,,,,,,
Janakpur,5/6/2021,10.81187501,10.9,11,,,,,,,,,,,,,,,
Janakpur,5/7/2021,10.14492467,10.4,10.6,,,,,,,,,,,,,,,
Janakpur,5/8/2021,10.54090279,10.6,10.6,,,,,,,,,,,,,,,
Janakpur,5/9/2021,12.16437498,12.2,12.2,,,,,,,,,,,,,,,
Janakpur,5/10/2021,11.009375,11.1,11.1,,,,,,,,,,,,,,,
Janakpur,5/11/2021,14.00375,14.1,14.1,,,,,,,,,,,,,,,
Janakpur,5/12/2021,9.784166658,9.9,9.9,,,,,,,,,,,,,,,
Janakpur,5/13/2021,10.7229365,10.8,10.8,,,,,,,,,,,,,,,
Janakpur,5/14/2021,13.20621116,13.3,13.5,,,,,,,,,,,,,,,
Janakpur,5/15/2021,15.13805557,15.3,15.4,,,,,,,,,,,,,,,
Janakpur,5/16/2021,19.34124632,19.7,20,,,,,,,,,,,,,,,
Janakpur,5/17/2021,15.94847224,16.2,16.5,,,,,,,,,,,,,,,
Janakpur,5/18/2021,16.83548612,17.1,17.5,,,,,,,,,,,,,,,
Janakpur,5/19/2021,18.14374999,18.4,18.6,,,,,,,,,,,,,,,
Janakpur,5/20/2021,10.42999998,10.5,10.6,,,,,,,,,,,,,,,
Janakpur,5/21/2021,7.121041669,7.2,7.2,,,,,,,,,,,,,,,
Janakpur,5/22/2021,15.18458334,15.3,15.3,,,,,,,,,,,,,,,
Janakpur,5/23/2021,17.69715278,17.8,18,,,,,,,,,,,,,,,
Janakpur,5/24/2021,16.48972225,17.1,16.9,,,,,,,,,,,,,,,
Janakpur,5/25/2021,10.59916666,10.7,10.7,,,,,,,,,,,,,,,
Janakpur,5/26/2021,3.35909721,3.4,3.4,,,,,,,,,,,,,,,
Janakpur,5/27/2021,4.856388886,4.9,5.1,,,,,,,,,,,,,,,
Janakpur,5/28/2021,5.742361119,5.8,5.8,,,,,,,,,,,,,,,
Janakpur,5/29/2021,7.182569449,7.2,7.2,,,,,,,,,,,,,,,
Janakpur,5/30/2021,8.220694454,8.3,8.3,,,,,,,,,,,,,,,
Janakpur,5/31/2021,7.144444452,7.2,7.2,,,,,,,,,,,,,,,
Janakpur,6/1/2021,5.55125001,5.6,5.6,,,,,,,,,,,,,,,
Janakpur,6/2/2021,6.339425281,6.8,9,,,,,,,,,,,,,,,
Janakpur,6/3/2021,14.71729166,14.8,14.8,,,,,,,,,,,,,,,
Janakpur,6/4/2021,12.53680556,12.7,12.7,,,,,,,,,,,,,,,
Janakpur,6/5/2021,12.67500002,12.8,13.1,,,,,,,,,,,,,,,
Janakpur,6/6/2021,13.19833831,13.4,13.6,,,,,,,,,,,,,,,
