station,particulate_matter ,datetime,value
Simara,PM1,2019-08-08T20:57:28Z,5.3
Simara,PM1,2019-08-08T21:07:30Z,5.4
Simara,PM1,2019-08-08T21:17:59Z,5.5
Simara,PM1,2019-08-08T21:27:44Z,5.4
Simara,PM1,2019-08-08T21:47:50Z,5.6
Simara,PM1,2019-08-08T21:57:49Z,5.7
Simara,PM1,2019-08-08T22:07:27Z,5.9
Simara,PM1,2019-08-08T22:17:22Z,6.1
Simara,PM1,2019-08-08T22:27:48Z,6.2
Simara,PM1,2019-08-08T22:37:27Z,6.3
Simara,PM1,2019-08-08T22:47:43Z,6.2
Simara,PM1,2019-08-08T22:57:48Z,5.8
Simara,PM1,2019-08-08T23:07:54Z,5.7
Simara,PM1,2019-08-08T23:17:38Z,5.2
Simara,PM1,2019-08-08T23:27:56Z,5.5
Simara,PM1,2019-08-08T23:37:30Z,4.5
Simara,PM1,2019-08-08T23:47:53Z,3.9
Simara,PM1,2019-08-08T23:57:22Z,3.6
Simara,PM1,2019-08-09T00:17:29Z,2.9
Simara,PM1,2019-08-09T00:27:24Z,2.7
Simara,PM1,2019-08-09T00:37:22Z,2.8
Simara,PM1,2019-08-09T00:47:54Z,2.9
Simara,PM1,2019-08-09T00:57:54Z,2.6
Simara,PM1,2019-08-09T01:07:43Z,2.9
Simara,PM1,2019-08-09T01:37:49Z,3.0
Simara,PM1,2019-08-09T01:47:43Z,3.2
Simara,PM1,2019-08-09T01:57:48Z,3.3
Simara,PM1,2019-08-09T02:07:55Z,3.4
Simara,PM1,2019-08-09T02:17:35Z,3.3
Simara,PM1,2019-08-09T02:23:34Z,3.4
Simara,PM1,2019-08-09T02:37:23Z,3.5
Simara,PM1,2019-08-09T02:52:59Z,3.7
Simara,PM1,2019-08-09T03:08:30Z,4.0
Simara,PM1,2019-08-09T03:17:44Z,5.4
Simara,PM1,2019-08-09T03:27:36Z,7.8
Simara,PM1,2019-08-09T03:47:31Z,8.7
Simara,PM1,2019-08-09T03:57:26Z,7.7
Simara,PM1,2019-08-09T04:07:33Z,7.5
Simara,PM1,2019-08-09T04:17:29Z,7.0
Simara,PM1,2019-08-09T04:27:46Z,7.1
Simara,PM1,2019-08-09T04:37:36Z,6.8
Simara,PM1,2019-08-09T04:57:40Z,7.2
Simara,PM1,2019-08-09T05:07:50Z,6.8
Simara,PM1,2019-08-09T05:19:35Z,6.7
Simara,PM1,2019-08-09T05:36:48Z,6.5
Simara,PM1,2019-08-09T05:57:21Z,6.7
Simara,PM1,2019-08-09T06:07:44Z,6.9
Simara,PM1,2019-08-09T06:17:24Z,7.3
Simara,PM1,2019-08-09T06:27:56Z,7.5
Simara,PM1,2019-08-09T06:37:26Z,7.8
Simara,PM1,2019-08-09T06:47:23Z,8.0
Simara,PM1,2019-08-09T06:57:43Z,8.2
Simara,PM1,2019-08-09T07:07:46Z,7.6
Simara,PM1,2019-08-09T07:17:50Z,7.4
Simara,PM1,2019-08-09T07:27:47Z,7.7
Simara,PM1,2019-08-09T07:37:49Z,7.4
Simara,PM1,2019-08-09T07:47:34Z,7.6
Simara,PM1,2019-08-09T07:58:51Z,8.0
Simara,PM1,2019-08-09T08:07:53Z,8.4
Simara,PM1,2019-08-09T08:17:42Z,7.6
Simara,PM1,2019-08-09T08:27:34Z,6.8
Simara,PM1,2019-08-09T08:37:30Z,6.0
Simara,PM1,2019-08-09T08:47:41Z,5.7
Simara,PM1,2019-08-09T08:57:43Z,5.5
Simara,PM1,2019-08-09T09:07:56Z,5.4
Simara,PM1,2019-08-09T09:17:44Z,5.5
Simara,PM1,2019-08-09T09:27:46Z,5.6
Simara,PM1,2019-08-09T09:57:47Z,5.7
Simara,PM1,2019-08-09T10:07:41Z,5.8
Simara,PM1,2019-08-09T10:27:47Z,6.0
